Date;Pays;Filière;Valeur (TWh)
2023-10;"Finlande";"Consommation brute";6,9381474240723
2023-11;"Finlande";"Consommation brute";7,5953825292969
2023-12;"Finlande";"Consommation brute";8,3331966525879
2024-01;"Finlande";"Consommation brute";9,2453277248535
2024-02;"Finlande";"Consommation brute";7,9503227746582
2024-03;"Finlande";"Consommation brute";7,2206514486084
2024-04;"Finlande";"Consommation brute";6,6162013984375
2024-05;"Finlande";"Consommation brute";5,9861900749512
2024-06;"Finlande";"Consommation brute";5,4684829764404
2024-07;"Finlande";"Consommation brute";5,7524789432373
2024-08;"Finlande";"Consommation brute";6,0166801068115
2024-09;"Finlande";"Consommation brute";5,7857500258789
2024-10;"Finlande";"Consommation brute";6,7050482550049
2024-11;"Finlande";"Consommation brute";7,1824392492676
2024-12;"Finlande";"Consommation brute";8,0348896489258
2025-01;"Finlande";"Consommation brute";8,3533041000977
2025-02;"Finlande";"Consommation brute";7,7205030004883
2025-03;"Finlande";"Consommation brute";7,7857959523926
2025-04;"Finlande";"Consommation brute";6,9309296824951
2025-05;"Finlande";"Consommation brute";6,6595770996094
2025-06;"Finlande";"Consommation brute";5,8761438469238
2025-07;"Finlande";"Consommation brute";6,0499046497803
2025-08;"Finlande";"Consommation brute";6,2691341721191
2025-09;"Finlande";"Consommation brute";6,0543207757568
2025-10;"Finlande";"Consommation brute";7,0101964543457
2025-11;"Finlande";"Consommation brute";7,6189062768555
2016-01;"France";"Consommation brute";50,08056590802
2016-02;"France";"Consommation brute";46,360128406732
2016-03;"France";"Consommation brute";47,184593200987
2016-04;"France";"Consommation brute";39,013855814998
2016-05;"France";"Consommation brute";34,682678662278
2016-06;"France";"Consommation brute";32,774809327182
2016-07;"France";"Consommation brute";33,656396257364
2016-08;"France";"Consommation brute";32,082655111904
2016-09;"France";"Consommation brute";33,194826683869
2016-10;"France";"Consommation brute";38,539427703406
2016-11;"France";"Consommation brute";44,219565735021
2016-12;"France";"Consommation brute";50,599454670093
2017-01;"France";"Consommation brute";57,299360474625
2017-02;"France";"Consommation brute";43,773606225338
2017-03;"France";"Consommation brute";42,635125874858
2017-04;"France";"Consommation brute";36,53267040113
2017-05;"France";"Consommation brute";34,928752456687
2017-06;"France";"Consommation brute";33,267847552083
2017-07;"France";"Consommation brute";33,791560545497
2017-08;"France";"Consommation brute";32,0296848072
2017-09;"France";"Consommation brute";33,543425740952
2017-10;"France";"Consommation brute";36,527929578676
2017-11;"France";"Consommation brute";44,827128870513
2017-12;"France";"Consommation brute";51,612174027338
2018-01;"France";"Consommation brute";48,583933338997
2018-02;"France";"Consommation brute";50,063799867584
2018-03;"France";"Consommation brute";48,339947945028
2018-04;"France";"Consommation brute";36,186259960808
2018-05;"France";"Consommation brute";33,894001055964
2018-06;"France";"Consommation brute";32,516064318328
2018-07;"France";"Consommation brute";34,529646792486
2018-08;"France";"Consommation brute";32,355357219329
2018-09;"France";"Consommation brute";32,618405001159
2018-10;"France";"Consommation brute";37,009372832013
2018-11;"France";"Consommation brute";43,648564013623
2018-12;"France";"Consommation brute";47,435396230749
2019-01;"France";"Consommation brute";54,007399016538
2019-02;"France";"Consommation brute";44,177328383872
2019-03;"France";"Consommation brute";43,001208550733
2019-04;"France";"Consommation brute";37,817550912511
2019-05;"France";"Consommation brute";35,492210201351
2019-06;"France";"Consommation brute";32,460949752215
2019-07;"France";"Consommation brute";34,507879845443
2019-08;"France";"Consommation brute";31,482559770736
2019-09;"France";"Consommation brute";32,119039892258
2019-10;"France";"Consommation brute";36,247433990809
2019-11;"France";"Consommation brute";43,814125986234
2019-12;"France";"Consommation brute";46,839090204919
2020-01;"France";"Consommation brute";49,598655868346
2020-02;"France";"Consommation brute";43,258335343481
2020-03;"France";"Consommation brute";41,380783464355
2020-04;"France";"Consommation brute";30,596024864481
2020-05;"France";"Consommation brute";30,575949884271
2020-06;"France";"Consommation brute";30,72215761227
2020-07;"France";"Consommation brute";32,937301974275
2020-08;"France";"Consommation brute";31,41091249541
2020-09;"France";"Consommation brute";32,286435628533
2020-10;"France";"Consommation brute";38,31052479547
2020-11;"France";"Consommation brute";39,801711168173
2020-12;"France";"Consommation brute";47,599638317688
2021-01;"France";"Consommation brute";52,929661941054
2021-02;"France";"Consommation brute";42,968588533196
2021-03;"France";"Consommation brute";43,82752797887
2021-04;"France";"Consommation brute";37,684450351618
2021-05;"France";"Consommation brute";34,944869030528
2021-06;"France";"Consommation brute";31,990042069683
2021-07;"France";"Consommation brute";32,902913059884
2021-08;"France";"Consommation brute";31,154655211066
2021-09;"France";"Consommation brute";32,314060105322
2021-10;"France";"Consommation brute";36,812308679479
2021-11;"France";"Consommation brute";44,513830013197
2021-12;"France";"Consommation brute";49,468405106735
2022-01;"France";"Consommation brute";52,508730738437
2022-02;"France";"Consommation brute";43,219376744767
2022-03;"France";"Consommation brute";42,987364093041
2022-04;"France";"Consommation brute";37,170048034557
2022-05;"France";"Consommation brute";32,87650790761
2022-06;"France";"Consommation brute";32,33763226302
2022-07;"France";"Consommation brute";33,726468510629
2022-08;"France";"Consommation brute";31,841907951946
2022-09;"France";"Consommation brute";31,73410940969
2022-10;"France";"Consommation brute";32,344455062664
2022-11;"France";"Consommation brute";37,111402263129
2022-12;"France";"Consommation brute";46,071579236921
2023-01;"France";"Consommation brute";46,94401947757
2023-02;"France";"Consommation brute";41,814480187409
2023-03;"France";"Consommation brute";40,808533325569
2023-04;"France";"Consommation brute";35,247311610368
2023-05;"France";"Consommation brute";31,619815691727
2023-06;"France";"Consommation brute";30,798127901211
2023-07;"France";"Consommation brute";32,18679439565
2023-08;"France";"Consommation brute";30,827282406141
2023-09;"France";"Consommation brute";31,11716754521
2023-10;"France";"Consommation brute";33,15636639298
2023-11;"France";"Consommation brute";39,496717922341
2023-12;"France";"Consommation brute";44,435585139862
2024-01;"France";"Consommation brute";48,77501926291
2024-02;"France";"Consommation brute";40,076952780482
2024-03;"France";"Consommation brute";39,774911046221
2024-04;"France";"Consommation brute";35,19843538483
2024-05;"France";"Consommation brute";32,15025599857
2024-06;"France";"Consommation brute";30,784150232691
2024-07;"France";"Consommation brute";32,696605133367
2024-08;"France";"Consommation brute";31,305506520024
2024-09;"France";"Consommation brute";31,313592420398
2024-10;"France";"Consommation brute";34,425158204465
2024-11;"France";"Consommation brute";39,504569374261
2024-12;"France";"Consommation brute";46,342420852582
2025-01;"France";"Consommation brute";49,683974493292
2025-02;"France";"Consommation brute";42,339403319045
2025-03;"France";"Consommation brute";40,700441091391
2025-04;"France";"Consommation brute";33,255632935901
2025-05;"France";"Consommation brute";31,159619584989
2025-06;"France";"Consommation brute";31,575202898628
2025-07;"France";"Consommation brute";32,792831977694
2025-08;"France";"Consommation brute";30,961110269142
2025-09;"France";"Consommation brute";31,443307114462
2025-10;"France";"Consommation brute";34,975765028111
2025-11;"France";"Consommation brute";39,977749938506
2016-01;"Grèce";"Consommation brute";4,5909029824219
2016-02;"Grèce";"Consommation brute";3,8892240654297
2016-03;"Grèce";"Consommation brute";4,070115442627
2016-04;"Grèce";"Consommation brute";3,5977532216797
2016-05;"Grèce";"Consommation brute";3,6831102788086
2016-06;"Grèce";"Consommation brute";4,396513
2016-07;"Grèce";"Consommation brute";5,080277
2016-08;"Grèce";"Consommation brute";4,650959
2016-09;"Grèce";"Consommation brute";3,913257
2016-10;"Grèce";"Consommation brute";3,72415
2016-11;"Grèce";"Consommation brute";3,992056
2016-12;"Grèce";"Consommation brute";4,811951
2017-01;"Grèce";"Consommation brute";5,14005
2017-02;"Grèce";"Consommation brute";4,099885
2017-03;"Grèce";"Consommation brute";4,103033
2017-04;"Grèce";"Consommation brute";3,668753
2017-05;"Grèce";"Consommation brute";3,819014
2017-06;"Grèce";"Consommation brute";4,235167
2017-07;"Grèce";"Consommation brute";4,950194
2017-08;"Grèce";"Consommation brute";4,835018
2017-09;"Grèce";"Consommation brute";4,1092073115234
2017-10;"Grèce";"Consommation brute";3,8934877258301
2017-11;"Grèce";"Consommation brute";4,1506163085937
2017-12;"Grèce";"Consommation brute";4,5664293859863
2018-01;"Grèce";"Consommation brute";4,7169624785156
2018-02;"Grèce";"Consommation brute";4,1568627416992
2018-03;"Grèce";"Consommation brute";4,1758743918457
2018-04;"Grèce";"Consommation brute";3,6489797648926
2018-05;"Grèce";"Consommation brute";3,8752141801758
2018-06;"Grèce";"Consommation brute";4,2551558994141
2018-07;"Grèce";"Consommation brute";4,9814563085938
2018-08;"Grèce";"Consommation brute";4,6685578549805
2018-09;"Grèce";"Consommation brute";4,1301931608887
2018-10;"Grèce";"Consommation brute";3,7963043256836
2018-11;"Grèce";"Consommation brute";4,0379600913086
2018-12;"Grèce";"Consommation brute";4,7809962875977
2019-01;"Grèce";"Consommation brute";5,0925064848633
2019-02;"Grèce";"Consommation brute";4,3178651484375
2019-03;"Grèce";"Consommation brute";4,2116756789551
2019-04;"Grèce";"Consommation brute";3,8805772355957
2019-05;"Grèce";"Consommation brute";3,8588751818848
2019-06;"Grèce";"Consommation brute";4,4217941132812
2019-07;"Grèce";"Consommation brute";4,9919625600586
2019-08;"Grèce";"Consommation brute";4,950820902832
2019-09;"Grèce";"Consommation brute";4,0764954321289
2019-10;"Grèce";"Consommation brute";3,7243062949219
2019-11;"Grèce";"Consommation brute";3,7268707888184
2019-12;"Grèce";"Consommation brute";4,4300204343262
2020-01;"Grèce";"Consommation brute";4,8485143193359
2020-02;"Grèce";"Consommation brute";4,1968402875977
2020-03;"Grèce";"Consommation brute";4,0329589128418
2020-04;"Grèce";"Consommation brute";3,3961756809082
2020-05;"Grèce";"Consommation brute";3,4543415791016
2020-06;"Grèce";"Consommation brute";3,7735411728516
2020-07;"Grèce";"Consommation brute";4,8701599633789
2020-08;"Grèce";"Consommation brute";4,6171690151367
2020-09;"Grèce";"Consommation brute";4,0440115085449
2020-10;"Grèce";"Consommation brute";3,6475135087891
2020-11;"Grèce";"Consommation brute";3,8061637822266
2020-12;"Grèce";"Consommation brute";4,1861960510254
2021-01;"Grèce";"Consommation brute";4,3692901386719
2021-02;"Grèce";"Consommation brute";3,9551473081055
2021-03;"Grèce";"Consommation brute";4,1456101706543
2021-04;"Grèce";"Consommation brute";3,6956506970215
2021-05;"Grèce";"Consommation brute";3,6547542141113
2021-06;"Grèce";"Consommation brute";4,184272310791
2021-07;"Grèce";"Consommation brute";5,5397484482422
2021-08;"Grèce";"Consommation brute";5,1997041113281
2021-09;"Grèce";"Consommation brute";3,9666310061035
2021-10;"Grèce";"Consommation brute";3,906951
2021-11;"Grèce";"Consommation brute";3,973572
2021-12;"Grèce";"Consommation brute";4,578455
2022-01;"Grèce";"Consommation brute";4,744065
2022-02;"Grèce";"Consommation brute";4,09593
2022-03;"Grèce";"Consommation brute";4,595679
2022-04;"Grèce";"Consommation brute";3,512871
2022-05;"Grèce";"Consommation brute";3,69384
2022-06;"Grèce";"Consommation brute";4,154584
2022-07;"Grèce";"Consommation brute";4,895493
2022-08;"Grèce";"Consommation brute";4,496552
2022-09;"Grèce";"Consommation brute";3,729878
2022-10;"Grèce";"Consommation brute";3,424502
2022-11;"Grèce";"Consommation brute";3,480187
2022-12;"Grèce";"Consommation brute";3,926869
2023-01;"Grèce";"Consommation brute";4,028015
2023-02;"Grèce";"Consommation brute";3,856162
2023-03;"Grèce";"Consommation brute";3,791511
2023-04;"Grèce";"Consommation brute";3,35254
2023-05;"Grèce";"Consommation brute";3,503107
2023-06;"Grèce";"Consommation brute";3,767608
2023-07;"Grèce";"Consommation brute";5,493952
2023-08;"Grèce";"Consommation brute";4,947508
2023-09;"Grèce";"Consommation brute";3,878175
2023-10;"Grèce";"Consommation brute";3,646515
2023-11;"Grèce";"Consommation brute";3,559673
2023-12;"Grèce";"Consommation brute";4,052501
2024-01;"Grèce";"Consommation brute";4,362166
2024-02;"Grèce";"Consommation brute";3,874144
2024-03;"Grèce";"Consommation brute";3,714552
2024-04;"Grèce";"Consommation brute";3,384378
2024-05;"Grèce";"Consommation brute";3,469332
2024-06;"Grèce";"Consommation brute";4,819198
2024-07;"Grèce";"Consommation brute";5,797277
2024-08;"Grèce";"Consommation brute";5,094664
2024-09;"Grèce";"Consommation brute";4,047886
2024-10;"Grèce";"Consommation brute";3,755096
2024-11;"Grèce";"Consommation brute";3,918151
2024-12;"Grèce";"Consommation brute";4,209381
2025-01;"Grèce";"Consommation brute";4,302645
2025-02;"Grèce";"Consommation brute";4,168374
2025-03;"Grèce";"Consommation brute";3,923578
2025-04;"Grèce";"Consommation brute";3,580389
2025-05;"Grèce";"Consommation brute";3,586788
2025-06;"Grèce";"Consommation brute";4,469183
2025-07;"Grèce";"Consommation brute";5,643983
2025-08;"Grèce";"Consommation brute";4,675495
2025-09;"Grèce";"Consommation brute";4,127187
2025-10;"Grèce";"Consommation brute";3,751807
2025-11;"Grèce";"Consommation brute";3,755537
2016-01;"Croatie";"Consommation brute";1,525893
2016-02;"Croatie";"Consommation brute";1,367846
2016-03;"Croatie";"Consommation brute";1,443521
2016-04;"Croatie";"Consommation brute";1,259678
2016-05;"Croatie";"Consommation brute";1,283482
2016-06;"Croatie";"Consommation brute";1,29727
2016-07;"Croatie";"Consommation brute";1,529188
2016-08;"Croatie";"Consommation brute";1,42211
2016-09;"Croatie";"Consommation brute";1,367319
2016-10;"Croatie";"Consommation brute";1,404277
2016-11;"Croatie";"Consommation brute";1,450014
2016-12;"Croatie";"Consommation brute";1,626318
2017-01;"Croatie";"Consommation brute";1,744788
2017-02;"Croatie";"Consommation brute";1,424576
2017-03;"Croatie";"Consommation brute";1,433082
2017-04;"Croatie";"Consommation brute";1,333436
2017-05;"Croatie";"Consommation brute";1,360565
2017-06;"Croatie";"Consommation brute";1,429749
2017-07;"Croatie";"Consommation brute";1,600441
2017-08;"Croatie";"Consommation brute";1,626832
2017-09;"Croatie";"Consommation brute";1,376389
2017-10;"Croatie";"Consommation brute";1,414323
2017-11;"Croatie";"Consommation brute";1,47346
2017-12;"Croatie";"Consommation brute";1,637808
2018-01;"Croatie";"Consommation brute";1,574671
2018-02;"Croatie";"Consommation brute";1,549718
2018-03;"Croatie";"Consommation brute";1,664187
2018-04;"Croatie";"Consommation brute";1,347643
2018-05;"Croatie";"Consommation brute";1,39038
2018-06;"Croatie";"Consommation brute";1,429183
2018-07;"Croatie";"Consommation brute";1,60043
2018-08;"Croatie";"Consommation brute";1,676513
2018-09;"Croatie";"Consommation brute";1,428041
2018-10;"Croatie";"Consommation brute";1,418121
2018-11;"Croatie";"Consommation brute";1,454418
2018-12;"Croatie";"Consommation brute";1,641474
2019-01;"Croatie";"Consommation brute";1,688534
2019-02;"Croatie";"Consommation brute";1,444439
2019-03;"Croatie";"Consommation brute";1,462497
2019-04;"Croatie";"Consommation brute";1,372326
2019-05;"Croatie";"Consommation brute";1,420186
2019-06;"Croatie";"Consommation brute";1,471975
2019-07;"Croatie";"Consommation brute";1,634014
2019-08;"Croatie";"Consommation brute";1,6256
2019-09;"Croatie";"Consommation brute";1,398096
2019-10;"Croatie";"Consommation brute";1,391798
2019-11;"Croatie";"Consommation brute";1,40319
2019-12;"Croatie";"Consommation brute";1,554185
2020-01;"Croatie";"Consommation brute";1,607132
2020-02;"Croatie";"Consommation brute";1,428504
2020-03;"Croatie";"Consommation brute";1,448764
2020-04;"Croatie";"Consommation brute";1,189418
2020-05;"Croatie";"Consommation brute";1,20176
2020-06;"Croatie";"Consommation brute";1,260155
2020-07;"Croatie";"Consommation brute";1,494828
2020-08;"Croatie";"Consommation brute";1,530308
2020-09;"Croatie";"Consommation brute";1,336567
2020-10;"Croatie";"Consommation brute";1,40602
2020-11;"Croatie";"Consommation brute";1,458557
2020-12;"Croatie";"Consommation brute";1,571228
2021-01;"Croatie";"Consommation brute";1,62384
2021-02;"Croatie";"Consommation brute";1,447967
2021-03;"Croatie";"Consommation brute";1,558797
2021-04;"Croatie";"Consommation brute";1,431469
2021-05;"Croatie";"Consommation brute";1,342142
2021-06;"Croatie";"Consommation brute";1,431886
2021-07;"Croatie";"Consommation brute";1,657504
2021-08;"Croatie";"Consommation brute";1,608168
2021-09;"Croatie";"Consommation brute";1,406244
2021-10;"Croatie";"Consommation brute";1,470058
2021-11;"Croatie";"Consommation brute";1,487036
2021-12;"Croatie";"Consommation brute";1,687703
2022-01;"Croatie";"Consommation brute";1,676989
2022-02;"Croatie";"Consommation brute";1,478954
2022-03;"Croatie";"Consommation brute";1,616757
2022-04;"Croatie";"Consommation brute";1,426821
2022-05;"Croatie";"Consommation brute";1,374348
2022-06;"Croatie";"Consommation brute";1,497616
2022-07;"Croatie";"Consommation brute";1,709487
2022-08;"Croatie";"Consommation brute";1,593458
2022-09;"Croatie";"Consommation brute";1,39163
2022-10;"Croatie";"Consommation brute";1,345999
2022-11;"Croatie";"Consommation brute";1,406092
2022-12;"Croatie";"Consommation brute";1,5799085
2023-01;"Croatie";"Consommation brute";1,580139
2023-02;"Croatie";"Consommation brute";1,4891195
2023-03;"Croatie";"Consommation brute";1,50583075
2023-04;"Croatie";"Consommation brute";1,37991225
2023-05;"Croatie";"Consommation brute";1,357474
2023-06;"Croatie";"Consommation brute";1,39368925
2023-07;"Croatie";"Consommation brute";1,666031
2023-08;"Croatie";"Consommation brute";1,60549675
2023-09;"Croatie";"Consommation brute";1,4102435
2023-10;"Croatie";"Consommation brute";1,377104
2023-11;"Croatie";"Consommation brute";1,4697925
2023-12;"Croatie";"Consommation brute";1,60465675
2024-01;"Croatie";"Consommation brute";1,66100125
2024-02;"Croatie";"Consommation brute";1,44186225
2024-03;"Croatie";"Consommation brute";1,458166
2024-04;"Croatie";"Consommation brute";1,30368675
2024-05;"Croatie";"Consommation brute";1,32716125
2024-06;"Croatie";"Consommation brute";1,441548
2024-07;"Croatie";"Consommation brute";1,80648075
2024-08;"Croatie";"Consommation brute";1,7605935
2024-09;"Croatie";"Consommation brute";1,4579875
2024-10;"Croatie";"Consommation brute";1,40742825
2024-11;"Croatie";"Consommation brute";1,52710325
2024-12;"Croatie";"Consommation brute";1,69810075
2025-01;"Croatie";"Consommation brute";1,7035565
2025-02;"Croatie";"Consommation brute";1,5426185
2025-03;"Croatie";"Consommation brute";1,527403
2025-04;"Croatie";"Consommation brute";1,34860225
2025-05;"Croatie";"Consommation brute";1,30099225
2025-06;"Croatie";"Consommation brute";1,45543575
2025-07;"Croatie";"Consommation brute";1,65333375
2025-08;"Croatie";"Consommation brute";1,5527135
2025-09;"Croatie";"Consommation brute";1,40224275
2025-10;"Croatie";"Consommation brute";1,4685485
2025-11;"Croatie";"Consommation brute";1,53853025
2016-01;"Hongrie";"Consommation brute";3,7886035540771
2016-02;"Hongrie";"Consommation brute";3,4715242272949
2016-03;"Hongrie";"Consommation brute";3,5510250756226
2016-04;"Hongrie";"Consommation brute";3,3038190136108
2016-05;"Hongrie";"Consommation brute";3,3454993413086
2016-06;"Hongrie";"Consommation brute";3,3737183248291
2016-07;"Hongrie";"Consommation brute";3,4435841682129
2016-08;"Hongrie";"Consommation brute";3,3429309124756
2016-09;"Hongrie";"Consommation brute";3,3173879258423
2016-10;"Hongrie";"Consommation brute";3,5591714804688
2016-11;"Hongrie";"Consommation brute";3,6280451654053
2016-12;"Hongrie";"Consommation brute";3,7612047415161
2017-01;"Hongrie";"Consommation brute";4,0647299632568
2017-02;"Hongrie";"Consommation brute";3,5261912631836
2017-03;"Hongrie";"Consommation brute";3,6057643035889
2017-04;"Hongrie";"Consommation brute";3,3298426603394
2017-05;"Hongrie";"Consommation brute";3,4318228933716
2017-06;"Hongrie";"Consommation brute";3,4498379833984
2017-07;"Hongrie";"Consommation brute";3,4881644359131
2017-08;"Hongrie";"Consommation brute";3,5915032969971
2017-09;"Hongrie";"Consommation brute";3,4371167644653
2017-10;"Hongrie";"Consommation brute";3,5986326049805
2017-11;"Hongrie";"Consommation brute";3,68525922052
2017-12;"Hongrie";"Consommation brute";3,7499376417847
2018-01;"Hongrie";"Consommation brute";3,8895684921265
2018-02;"Hongrie";"Consommation brute";3,640214628479
2018-03;"Hongrie";"Consommation brute";3,8684219587402
2018-04;"Hongrie";"Consommation brute";3,351774920166
2018-05;"Hongrie";"Consommation brute";3,4627429510498
2018-06;"Hongrie";"Consommation brute";3,5000660522461
2018-07;"Hongrie";"Consommation brute";3,5068389978638
2018-08;"Hongrie";"Consommation brute";3,6035769028931
2018-09;"Hongrie";"Consommation brute";3,3961683552246
2018-10;"Hongrie";"Consommation brute";3,5587919208984
2018-11;"Hongrie";"Consommation brute";3,6706552045288
2018-12;"Hongrie";"Consommation brute";3,8607259434814
2019-01;"Hongrie";"Consommation brute";4,0986512759399
2019-02;"Hongrie";"Consommation brute";3,5819014588013
2019-03;"Hongrie";"Consommation brute";3,681086381897
2019-04;"Hongrie";"Consommation brute";3,4164073704224
2019-05;"Hongrie";"Consommation brute";3,5641020927734
2019-06;"Hongrie";"Consommation brute";3,5409502382812
2019-07;"Hongrie";"Consommation brute";3,5769037670288
2019-08;"Hongrie";"Consommation brute";3,5443771886597
2019-09;"Hongrie";"Consommation brute";3,403424168457
2019-10;"Hongrie";"Consommation brute";3,6401820438843
2019-11;"Hongrie";"Consommation brute";3,6972501366577
2019-12;"Hongrie";"Consommation brute";3,7934345587769
2020-01;"Hongrie";"Consommation brute";4,1407887113647
2020-02;"Hongrie";"Consommation brute";3,7027088023071
2020-03;"Hongrie";"Consommation brute";3,7301563751831
2020-04;"Hongrie";"Consommation brute";3,0649572667847
2020-05;"Hongrie";"Consommation brute";3,1495210582275
2020-06;"Hongrie";"Consommation brute";3,2255776335449
2020-07;"Hongrie";"Consommation brute";3,5082338909302
2020-08;"Hongrie";"Consommation brute";3,4287193499756
2020-09;"Hongrie";"Consommation brute";3,4131352696533
2020-10;"Hongrie";"Consommation brute";3,7570412241821
2020-11;"Hongrie";"Consommation brute";3,893136508728
2020-12;"Hongrie";"Consommation brute";3,892764579895
2021-01;"Hongrie";"Consommation brute";4,0413234378052
2021-02;"Hongrie";"Consommation brute";3,7267319526978
2021-03;"Hongrie";"Consommation brute";3,8495779310303
2021-04;"Hongrie";"Consommation brute";3,5096174342041
2021-05;"Hongrie";"Consommation brute";3,4397980944214
2021-06;"Hongrie";"Consommation brute";3,5574640040894
2021-07;"Hongrie";"Consommation brute";3,7657397890015
2021-08;"Hongrie";"Consommation brute";3,4785410994873
2021-09;"Hongrie";"Consommation brute";3,3742345915527
2021-10;"Hongrie";"Consommation brute";3,7258446260376
2021-11;"Hongrie";"Consommation brute";3,9140227037964
2021-12;"Hongrie";"Consommation brute";4,1444059574585
2022-01;"Hongrie";"Consommation brute";4,2554957431641
2022-02;"Hongrie";"Consommation brute";3,7305967332764
2022-03;"Hongrie";"Consommation brute";3,921133881897
2022-04;"Hongrie";"Consommation brute";3,5062340706787
2022-05;"Hongrie";"Consommation brute";3,4213207406616
2022-06;"Hongrie";"Consommation brute";3,4228137817383
2022-07;"Hongrie";"Consommation brute";3,5531202595825
2022-08;"Hongrie";"Consommation brute";3,4117899849854
2022-09;"Hongrie";"Consommation brute";3,3020641505127
2022-10;"Hongrie";"Consommation brute";3,4180470770874
2022-11;"Hongrie";"Consommation brute";3,6472491320801
2022-12;"Hongrie";"Consommation brute";3,827591774231
2023-01;"Hongrie";"Consommation brute";3,9106432315674
2023-02;"Hongrie";"Consommation brute";3,600044715332
2023-03;"Hongrie";"Consommation brute";3,6593039836426
2023-04;"Hongrie";"Consommation brute";3,2879982631836
2023-05;"Hongrie";"Consommation brute";3,2123659979248
2023-06;"Hongrie";"Consommation brute";3,1544880456543
2023-07;"Hongrie";"Consommation brute";3,3528519060059
2023-08;"Hongrie";"Consommation brute";3,344934526062
2023-09;"Hongrie";"Consommation brute";3,2247995679932
2023-10;"Hongrie";"Consommation brute";3,4343988417358
2023-11;"Hongrie";"Consommation brute";3,8296591992798
2023-12;"Hongrie";"Consommation brute";4,0771236138306
2024-01;"Hongrie";"Consommation brute";4,256857350708
2024-02;"Hongrie";"Consommation brute";3,6277729316406
2024-03;"Hongrie";"Consommation brute";3,5786399706421
2024-04;"Hongrie";"Consommation brute";3,2076366547241
2024-05;"Hongrie";"Consommation brute";3,1867506643066
2024-06;"Hongrie";"Consommation brute";3,3100561110229
2024-07;"Hongrie";"Consommation brute";3,6170156721191
2024-08;"Hongrie";"Consommation brute";3,4893851152954
2024-09;"Hongrie";"Consommation brute";3,4013589978638
2024-10;"Hongrie";"Consommation brute";3,5924775849609
2024-11;"Hongrie";"Consommation brute";4,0084946740112
2024-12;"Hongrie";"Consommation brute";4,0910849037476
2025-01;"Hongrie";"Consommation brute";4,2732696435547
2025-02;"Hongrie";"Consommation brute";3,9040899730225
2025-03;"Hongrie";"Consommation brute";3,7785127696533
2025-04;"Hongrie";"Consommation brute";3,2231113123779
2025-05;"Hongrie";"Consommation brute";3,2423377019653
2025-06;"Hongrie";"Consommation brute";3,1887620214233
2025-07;"Hongrie";"Consommation brute";3,3757658654785
2025-08;"Hongrie";"Consommation brute";3,1859257749023
2025-09;"Hongrie";"Consommation brute";3,266410440979
2025-10;"Hongrie";"Consommation brute";3,6713850718994
2025-11;"Hongrie";"Consommation brute";3,9756911420288
2016-01;"Italie";"Consommation brute";24,373957
2016-02;"Italie";"Consommation brute";23,449873
2016-03;"Italie";"Consommation brute";23,839492
2016-04;"Italie";"Consommation brute";21,607392
2016-05;"Italie";"Consommation brute";22,466253
2016-06;"Italie";"Consommation brute";23,086428
2016-07;"Italie";"Consommation brute";26,526322
2016-08;"Italie";"Consommation brute";22,06313
2016-09;"Italie";"Consommation brute";24,030554
2016-10;"Italie";"Consommation brute";23,54517
2016-11;"Italie";"Consommation brute";23,906225
2016-12;"Italie";"Consommation brute";24,368173
2017-01;"Italie";"Consommation brute";25,940183
2017-02;"Italie";"Consommation brute";23,118981
2017-03;"Italie";"Consommation brute";24,110673
2017-04;"Italie";"Consommation brute";21,237589
2017-05;"Italie";"Consommation brute";23,00626
2017-06;"Italie";"Consommation brute";25,191449
2017-07;"Italie";"Consommation brute";27,083238
2017-08;"Italie";"Consommation brute";24,457626
2017-09;"Italie";"Consommation brute";23,789371
2017-10;"Italie";"Consommation brute";24,102492
2017-11;"Italie";"Consommation brute";24,533516
2017-12;"Italie";"Consommation brute";24,875641
2018-01;"Italie";"Consommation brute";25,336558
2018-02;"Italie";"Consommation brute";24,314428
2018-03;"Italie";"Consommation brute";25,629551
2018-04;"Italie";"Consommation brute";22,016351
2018-05;"Italie";"Consommation brute";23,922267
2018-06;"Italie";"Consommation brute";24,755214
2018-07;"Italie";"Consommation brute";28,069069
2018-08;"Italie";"Consommation brute";24,516215
2018-09;"Italie";"Consommation brute";24,855997
2018-10;"Italie";"Consommation brute";24,740602
2018-11;"Italie";"Consommation brute";24,335772
2018-12;"Italie";"Consommation brute";24,760812
2019-01;"Italie";"Consommation brute";26,59572
2019-02;"Italie";"Consommation brute";23,703625
2019-03;"Italie";"Consommation brute";24,28924
2019-04;"Italie";"Consommation brute";22,045511
2019-05;"Italie";"Consommation brute";23,1337
2019-06;"Italie";"Consommation brute";25,555177
2019-07;"Italie";"Consommation brute";29,01388
2019-08;"Italie";"Consommation brute";24,540389
2019-09;"Italie";"Consommation brute";24,454184
2019-10;"Italie";"Consommation brute";23,847532
2019-11;"Italie";"Consommation brute";23,589101
2019-12;"Italie";"Consommation brute";23,380642
2020-01;"Italie";"Consommation brute";25,119461
2020-02;"Italie";"Consommation brute";23,346331
2020-03;"Italie";"Consommation brute";21,217591
2020-04;"Italie";"Consommation brute";17,437278
2020-05;"Italie";"Consommation brute";20,086693
2020-06;"Italie";"Consommation brute";21,529229
2020-07;"Italie";"Consommation brute";26,258728
2020-08;"Italie";"Consommation brute";23,735699
2020-09;"Italie";"Consommation brute";23,978527
